T_number	org_code	name	lineage	taxaid	gb_ncbi_seq_id	rs_ncbi_seq_ids
T05710	tkr	Tetragenococcus koreensis	Prokaryotes;Bacteria;Firmicutes - Bacilli;Tetragenococcus	290335	['CP027786', 'CP027787']	[]
T04578	vte	Vagococcus teuberi	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	519472	['CP017267', 'CP017268']	[]
T04715	vpi	Vagococcus penaei	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	633807	['CP019609']	[]
T05932	vac	Vagococcus xieshaowenii	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	2562451	['CP038865', 'CP038866', 'CP038867']	[]
T05965	vao	Vagococcus zengguangii	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	2571750	['CP039712']	[]
T06513	vah	Vagococcus coleopterorum	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	2714946	['CP049886']	[]
T06797	vcp	Vagococcus carniphilus	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	218144	['CP060720', 'CP060721', 'CP060722']	[]
T07081	vhy	Vagococcus hydrophili	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	2714947	['CP049887']	[]
T07851	vfv	Vagococcus fluvialis	Prokaryotes;Bacteria;Firmicutes - Bacilli;Vagococcus	2738	['CP081461', 'CP081462', 'CP081463', 'CP081464', 'CP081465']	[]
T01447	aur	Aerococcus urinae ACS-120-V-Col10a	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	866775	['CP002512']	[]
T04528	aun	Aerococcus urinae CCUG36881	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	1376	['CP014161']	[]
T04249	aui	Aerococcus urinaeequi	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	51665	['CP013988']	[]
T04253	asan	Aerococcus sanguinicola	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	119206	['CP014160']	[]
T04262	acg	Aerococcus christensenii	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	87541	['CP014159']	[]
T04270	avs	Aerococcus viridans	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	1377	['CP014164']	[]
T04284	auh	Aerococcus urinaehominis	Prokaryotes;Bacteria;Firmicutes - Bacilli;Aerococcus	128944	['CP014163']	[]
T06623	adc	Abiotrophia defectiva	Prokaryotes;Bacteria;Firmicutes - Bacilli;Abiotrophia	46125	['CP053988']	[]
T05652	abae	Suicoccus acidiformans	Prokaryotes;Bacteria;Firmicutes - Bacilli;unclassified Aerococcaceae	2036206	['CP023434']	[]
T01452	crn	Carnobacterium sp. 17-4	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	208596	['CP002563', 'CP002564']	[]
T02342	cml	Carnobacterium maltaromaticum	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	1234679	['HE999757']	[]
T02884	caw	Carnobacterium inhibens	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	1266845	['CP006812', 'CP006813', 'CP006814', 'CP006815', 'CP006816', 'CP006817']	[]
T04230	carc	Carnobacterium sp. CP1	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	1564681	['CP010796', 'CP010819']	[]
T05644	cdj	Carnobacterium divergens	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	2748	['CP016843']	[]
T06316	carn	Carnobacterium sp. PL17GRE32	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	2592355	['CP041939']	[]
T08019	cvd	Carnobacterium viridans	Prokaryotes;Bacteria;Firmicutes - Bacilli;Carnobacterium	174587	['CP084916', 'CP084918', 'CP084917', 'CP084920', 'CP084919']	[]
T04573	marr	Marinilactibacillus sp. 15R	Prokaryotes;Bacteria;Firmicutes - Bacilli;Marinilactibacillus	1911586	['CP017761']	[]
T04689	jep	Jeotgalibaca sp. PTS2502	Prokaryotes;Bacteria;Firmicutes - Bacilli;Jeotgalibaca	1903686	['CP019433']	[]
T04733	jda	Jeotgalibaca dankookensis	Prokaryotes;Bacteria;Firmicutes - Bacilli;Jeotgalibaca	708126	['CP019728', 'CP019729']	[]
T05782	jeh	Jeotgalibaca ciconiae	Prokaryotes;Bacteria;Firmicutes - Bacilli;Jeotgalibaca	2496265	['CP034465']	[]
T06477	jar	Jeotgalibaca arthritidis	Prokaryotes;Bacteria;Firmicutes - Bacilli;Jeotgalibaca	1868794	['CP049740']	[]
T06496	jpo	Jeotgalibaca porci	Prokaryotes;Bacteria;Firmicutes - Bacilli;Jeotgalibaca	1868793	['CP049889', 'CP049890']	[]
T06088	dpm	Dolosigranulum pigrum	Prokaryotes;Bacteria;Firmicutes - Bacilli;Dolosigranulum	29394	['CP041626']	[]
T07507	gad	Granulicatella adiacens	Prokaryotes;Bacteria;Firmicutes - Bacilli;Granulicatella	46124	['CP082858']	[]
T00056	cac	Clostridium acetobutylicum ATCC 824	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	272562	['AE001437', 'AE001438']	['NC_003030', 'NC_001988']
T01548	cae	Clostridium acetobutylicum DSM 1731	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	991791	['CP002660', 'CP002661', 'CP002662']	[]
T01864	cay	Clostridium acetobutylicum EA 2018	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	863638	['CP002118', 'CP002119']	[]
T00074	cpe	Clostridium perfringens 13	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	195102	['BA000016', 'AP003515']	[]
T00378	cpf	Clostridium perfringens ATCC 13124	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	195103	['CP000246']	[]
T00379	cpr	Clostridium perfringens SM101	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	289380	['CP000312', 'CP000313', 'CP000314']	[]
T00112	ctc	Clostridium tetani E88	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	212717	['AE015927', 'AF528097']	[]
T02905	ctet	Clostridium tetani 12124569	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1231072	['HG530135', 'HG530136']	[]
T00431	cno	Clostridium novyi	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	386415	['CP000382']	[]
T00533	cbo	Clostridium botulinum A ATCC 3502	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	413999	['AM412317', 'AM412318']	[]
T00574	cba	Clostridium botulinum A ATCC 19397	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	441770	['CP000726']	[]
T00575	cbh	Clostridium botulinum A Hall	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	441771	['CP000727']	['NC_009698']
T00883	cby	Clostridium botulinum A2	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	536232	['CP001581']	[]
T00670	cbl	Clostridium botulinum A3 Loch Maree	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	498214	['CP000962', 'CP000963']	[]
T00696	cbk	Clostridium botulinum B Eklund 17B (NRP)	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	935198	['CP001056', 'CP001057']	[]
T00671	cbb	Clostridium botulinum B1 Okra	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	498213	['CP000939', 'CP000940']	[]
T00895	cbi	Clostridium botulinum Ba4	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	515621	['CP001083', 'CP001081', 'CP001082']	[]
T01475	cbn	Clostridium botulinum BKT015925	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	929506	['CP002410', 'CP002411', 'CP002412', 'CP002413', 'CP002414', 'CP002415']	[]
T00767	cbt	Clostridium botulinum E3	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	508767	['CP001078']	[]
T00563	cbf	Clostridium botulinum F Langeland	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	441772	['CP000728', 'CP000729']	[]
T01865	cbm	Clostridium botulinum F 230613	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	758678	['CP002011', 'CP002012']	[]
T02076	cbj	Clostridium botulinum H04402 065	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	941968	['FR773526']	[]
T00547	cbe	Clostridium beijerinckii NCIMB 8052	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	290402	['CP000721']	[]
T03415	cbz	Clostridium beijerinckii ATCC 35702	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	864803	['CP006777']	[]
T04773	cbei	Clostridium beijerinckii NCIMB 14988	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1520	['CP010086']	[]
T00564	ckl	Clostridium kluyveri DSM 555	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	431943	['CP000673', 'CP000674']	[]
T00832	ckr	Clostridium kluyveri NBRC 12016	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	583346	['AP009049', 'AP009050']	[]
T01276	clj	Clostridium ljungdahlii	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	748727	['CP001666']	[]
T01294	ccb	Clostridium cellulovorans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	573061	['CP002160']	[]
T01565	cls	Clostridium sp. SY8519	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1042156	['AP012212']	[]
T01708	clb	Clostridium sp. BNL1100	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	755731	['CP003259']	[]
T02467	csr	Clostridium saccharoperbutylacetonicum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	931276	['CP004121', 'CP004122']	[]
T02645	cpas	Clostridium pasteurianum BC1	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	86416	['CP003261', 'CP003262']	[]
T03753	cpat	Clostridium pasteurianum DSM 525 = ATCC 6013	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1262449	['CP009268']	[]
T03811	cpae	Clostridium pasteurianum DSM 525 = ATCC 6013	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1262449	['CP009267']	[]
T02876	csb	Clostridium saccharobutylicum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1345695	['CP006721']	[]
T02883	cah	Clostridium autoethanogenum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1341692	['CP006763']	[]
T03165	clt	Clostridium bornimense	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1216932	['HG917868', 'HG917869']	[]
T03506	cbv	Clostridium baratii	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1415775	['CP006905', 'CP006906']	[]
T03803	csq	Clostridium scatologenes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1548	['CP009933']	[]
T03905	cld	Clostridium sporogenes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1509	['CP009225']	[]
T03971	cace	Clostridium aceticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	84022	['CP009687', 'CP009688']	[]
T03979	cck	Clostridium carboxidivorans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	536227	['CP011803', 'CP011804']	[]
T04197	cbut	Clostridium butyricum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1492	['CP013252', 'CP013489']	[]
T04331	ctyk	Clostridium tyrobutyricum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1519	['CP014170', 'CP014171']	[]
T04811	ceu	Clostridium estertheticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1552	['CP015756', 'CP015757']	[]
T04957	ctae	Clostridium taeniosporum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	394958	['CP017253', 'CP017254', 'CP017255', 'CP017256']	[]
T05005	cfm	Clostridium formicaceticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1497	['CP017603']	[]
T05083	cchv	Clostridium chauvoei	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	46867	['CP018630', 'CP018631']	[]
T05123	carg	Clostridium argentinense	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	29341	['CP014176', 'CP014175']	[]
T05484	cdrk	Clostridium drakei	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	332101	['CP020953']	[]
T05663	cia	Clostridium isatidis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	182773	['CP016786']	[]
T06069	csep	Clostridium septicum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1504	['CP023671', 'CP023672']	[]
T06237	cdy	Clostridium diolis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	223919	['CP043998']	[]
T06756	ccoh	Clostridium cochlearium	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1494	['LT906477']	[]
T06956	cfer	Clostridium fermenticellae	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	2068654	['CP032416']	[]
T07299	cgas	Clostridium gasigenes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	94869	['CP071376', 'CP071377', 'CP071378', 'CP071379', 'CP071380', 'CP071381']	[]
T07742	clos	Clostridium sp. AWRP	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	2212991	['CP029758']	[]
T07934	ccaa	Clostridium cadaveris	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	1529	['CP076620', 'CP076621', 'CP076622']	[]
T08006	cmah	Clostridium manihotivorum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Clostridium	2320868	['CP025746']	[]
T00551	amt	Alkaliphilus metalliredigens	Prokaryotes;Bacteria;Firmicutes - Clostridia;Alkaliphilus	293826	['CP000724']	[]
T00607	aoe	Alkaliphilus oremlandii	Prokaryotes;Bacteria;Firmicutes - Clostridia;Alkaliphilus	350688	['CP000853']	[]
T01591	asf	Candidatus Arthromitus sp. SFB-mouse-Japan	Prokaryotes;Bacteria;Firmicutes - Clostridia;Arthromitus	1029718	['AP012202']	[]
T01857	asm	Candidatus Arthromitus sp. SFB-mouse-Yit	Prokaryotes;Bacteria;Firmicutes - Clostridia;Arthromitus	1041809	['AP012209']	[]
T03243	aso	Candidatus Arthromitus sp. SFB-mouse-NL	Prokaryotes;Bacteria;Firmicutes - Clostridia;Arthromitus	1508644	['CP008713']	[]
T01624	asb	Candidatus Arthromitus sp. SFB-rat-Yit	Prokaryotes;Bacteria;Firmicutes - Clostridia;Arthromitus	1041504	['AP012210']	[]
T04493	gfe	Geosporobacter ferrireducens	Prokaryotes;Bacteria;Firmicutes - Clostridia;Geosporobacter	1424294	['CP017269', 'CP017270']	[]
T05971	hhw	Hathewaya histolytica	Prokaryotes;Bacteria;Firmicutes - Clostridia;Hathewaya	1498	['LR590481']	[]
T05994	cale	Caloramator sp. E03	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caloramator	2576307	['CP040093']	[]
T06186	crs	Crassaminicella thermophila	Prokaryotes;Bacteria;Firmicutes - Clostridia;Crassaminicella	2599308	['CP042243', 'CP042244']	[]
T07525	cprf	Crassaminicella profunda	Prokaryotes;Bacteria;Firmicutes - Clostridia;Crassaminicella	1286698	['CP082326']	[]
T06935	sarj	Sarcina sp. JB2	Prokaryotes;Bacteria;Firmicutes - Clostridia;Sarcina	2726954	['CP051754', 'CP051755', 'CP051756', 'CP051757', 'CP051758', 'CP051759', 'CP051760', 'CP051761', 'CP051762', 'CP051763', 'CP051764']	[]
T07479	pbif	Paraclostridium bifermentans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Paraclostridium	1490	['CP079737', 'CP079738', 'CP079739', 'CP079740', 'CP079741']	[]
T06467	cazo	Caloranaerobacter azorensis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caloranaerobacter	116090	['CP048617']	[]
T01181	clo	Mageeibacillus indolicus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Mageeibacillus	699246	['CP001850']	[]
T05345	fsa	Fastidiosipila sanguinis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Fastidiosipila	236753	['CP027226']	[]
T00474	cth	Hungateiclostridium thermocellum ATCC 27405	Prokaryotes;Bacteria;Firmicutes - Clostridia;Acetivibrio	203119	['CP000568']	[]
T01933	ctx	Hungateiclostridium thermocellum DSM 1313	Prokaryotes;Bacteria;Firmicutes - Clostridia;Acetivibrio	637887	['CP002416']	[]
T01661	ccl	Acetivibrio clariflavus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Acetivibrio	720554	['CP003065']	[]
T05223	hsc	Acetivibrio saccincola	Prokaryotes;Bacteria;Firmicutes - Clostridia;Acetivibrio	1677857	['CP025197']	[]
T04437	ruk	Hungateiclostridiaceae bacterium KB18	Prokaryotes;Bacteria;Firmicutes - Clostridia;unclassified Oscillospiraceae	1834198	['CP015400']	[]
T04880	rbp	Ruminococcaceae bacterium CPB6	Prokaryotes;Bacteria;Firmicutes - Clostridia;unclassified Oscillospiraceae	1572656	['CP020705']	[]
T00835	cce	Ruminiclostridium cellulolyticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminiclostridium	394503	['CP001348']	[]
T07161	rher	Ruminiclostridium herbifermentans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminiclostridium	2488810	['CP061336']	[]
T02440	css	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	Prokaryotes;Bacteria;Firmicutes - Clostridia;Thermoclostridium	1121335	['CP004044']	[]
T02527	csd	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	Prokaryotes;Bacteria;Firmicutes - Clostridia;Thermoclostridium	1121335	['CP003992']	[]
T05300	cthd	Pseudoclostridium thermosuccinogenes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Pseudoclostridium	84032	['CP021850']	[]
T02589	esr	Eubacterium siraeum V10Sc8a	Prokaryotes;Bacteria;Firmicutes - Clostridia;unclassified Ruminococcaceae	717961	['FP929059']	[]
T02590	esu	Eubacterium siraeum 70/3	Prokaryotes;Bacteria;Firmicutes - Clostridia;unclassified Ruminococcaceae	657319	['FP929044']	[]
T03806	ccel	Clostridium cellulosi	Prokaryotes;Bacteria;Firmicutes - Clostridia;unclassified Ruminococcaceae	29343	['LM995447']	[]
T04429	fpla	Flavonifractor plautii	Prokaryotes;Bacteria;Firmicutes - Clostridia;Flavonifractor	292800	['CP015406']	[]
T01384	eha	Ethanoligenens harbinense	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ethanoligenens	663278	['CP002400']	[]
T01387	ral	Ruminococcus albus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminococcus	697329	['CP002403', 'CP002404', 'CP002405', 'CP002406', 'CP002407']	[]
T02600	rch	Ruminococcus champanellensis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminococcus	213810	['FP929052']	[]
T02601	rum	Ruminococcus sp. SR1/5	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminococcus	657323	['FP929053']	[]
T03158	rus	Ruminococcus bicirculans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminococcus	1160721	['HF545616', 'HF545617']	[]
T05998	ruj	Ruminococcus bovis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Ruminococcus	2564099	['CP039381']	[]
T02591	fpr	Faecalibacterium prausnitzii L2-6	Prokaryotes;Bacteria;Firmicutes - Clostridia;Faecalibacterium	718252	['FP929045']	[]
T02592	fpa	Faecalibacterium prausnitzii SL3/3	Prokaryotes;Bacteria;Firmicutes - Clostridia;Faecalibacterium	657322	['FP929046']	[]
T06780	fpra	Faecalibacterium prausnitzii A2-165	Prokaryotes;Bacteria;Firmicutes - Clostridia;Faecalibacterium	853	['CP022479']	[]
T05807	capr	Caproiciproducens sp. NJN-50	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caproiciproducens	2507162	['CP035283']	[]
T01636	ova	Oscillibacter valericigenes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Oscillibacter	693746	['AP012044', 'AP012045']	[]
T06030	obj	Oscillospiraceae bacterium J115	Prokaryotes;Bacteria;Firmicutes - Clostridia;Dysosmobacter	2093857	['CP034413']	[]
T07171	caml	Caproicibacterium amylolyticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caproicibacterium	2766537	['CP060696']	[]
T07898	clf	Caproicibacterium lactatifermentans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caproicibacterium	2666138	['CP046051']	[]
T07247	sman	Solibaculum mannosilyticum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Solibaculum	2780922	['AP023321']	[]
T07635	pfaa	Pusillimonas faecalis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Pusillimonas_f	2714358	['AP023420', 'AP023421', 'AP023422']	[]
T07633	vfa	Vescimonas fastidiosa	Prokaryotes;Bacteria;Firmicutes - Clostridia;Vescimonas	2714353	['AP023415', 'AP023416', 'AP023417']	[]
T07634	vcop	Vescimonas coprocola	Prokaryotes;Bacteria;Firmicutes - Clostridia;Vescimonas	2714355	['AP023418', 'AP023419']	[]
T07651	cfem	Caproicibacter fermentans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Caproicibacter	2576756	['CP060286']	[]
T01292	bpb	Butyrivibrio proteoclasticus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Butyrivibrio	515622	['CP001810', 'CP001811', 'CP001812', 'CP001813']	[]
T02581	bfi	Butyrivibrio fibrisolvens	Prokaryotes;Bacteria;Firmicutes - Clostridia;Butyrivibrio	657324	['FP929036']	[]
T04542	bhu	Butyrivibrio hungatei	Prokaryotes;Bacteria;Firmicutes - Clostridia;Butyrivibrio	185008	['CP017831', 'CP017830', 'CP017832', 'CP017833']	[]
T01448	cle	Cellulosilyticum lentocellum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Cellulosilyticum	642492	['CP002582']	[]
T06333	cew	Cellulosilyticum sp. WCF-2	Prokaryotes;Bacteria;Firmicutes - Clostridia;Cellulosilyticum	2497860	['CP034675']	[]
T01621	rho	Roseburia hominis	Prokaryotes;Bacteria;Firmicutes - Clostridia;Roseburia	585394	['CP003040']	[]
T02597	rix	Roseburia intestinalis XB6B4	Prokaryotes;Bacteria;Firmicutes - Clostridia;Roseburia	718255	['FP929050']	[]
T02598	rim	Roseburia intestinalis M50/1	Prokaryotes;Bacteria;Firmicutes - Clostridia;Roseburia	657315	['FP929049']	[]
T02583	coo	Coprococcus sp. ART55/1	Prokaryotes;Bacteria;Firmicutes - Clostridia;Coprococcus	751585	['FP929039']	[]
T02584	cct	Coprococcus catus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Coprococcus	717962	['FP929038']	[]
T07118	ccom	Coprococcus comes	Prokaryotes;Bacteria;Firmicutes - Clostridia;Coprococcus	410072	['CP070062']	[]
T07943	cev	Coprococcus eutactus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Coprococcus	411474	['CP085930']	[]
T02605	rob	Blautia obeum	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	657314	['FP929054']	[]
T04458	byl	Blautia sp. YL58	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	1796616	['CP015405']	[]
T05095	bhan	Blautia hansenii	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	537007	['CP022413']	[]
T05518	blau	Blautia argi	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	1912897	['CP030280']	[]
T05894	bpro	Blautia producta	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	33035	['CP035945']	[]
T06243	blab	Blautia sp. SC05B48	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	2479767	['CP040518']	[]
T07726	bliq	Blautia liquoris	Prokaryotes;Bacteria;Firmicutes - Clostridia;Blautia	2779518	['CP063304']	[]
T00619	cpy	Lachnoclostridium phytofermentans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Lachnoclostridium	357809	['CP000885']	[]
T04430	lacy	Lachnoclostridium sp. YL32	Prokaryotes;Bacteria;Firmicutes - Clostridia;Lachnoclostridium	1834196	['CP015399']	[]
T06591	csci	Clostridium scindens	Prokaryotes;Bacteria;Firmicutes - Clostridia;Lachnoclostridium	411468	['CP036170']	[]
T01288	csh	Clostridium saccharolyticum WM1	Prokaryotes;Bacteria;Firmicutes - Clostridia;Lacrimispora	610130	['CP002109']	[]
T02614	cso	Clostridium cf. saccharolyticum K10	Prokaryotes;Bacteria;Firmicutes - Clostridia;Lacrimispora	717608	['FP929037']	[]
T02612	bprl	Anaerostipes hadrus	Prokaryotes;Bacteria;Firmicutes - Clostridia;Anaerostipes	649756	['FP929061']	[]
T05962	arf	Anaerostipes rhamnosivorans	Prokaryotes;Bacteria;Firmicutes - Clostridia;Anaerostipes	1229621	['CP040058']	[]
